0,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle
1,10076946,10038666,10038713,10038666,10038713,10000000.0,10000000.0,0.0,0.0,0.396946,21.435066,38233,10000433,3358982.0,5751665.284,10038666,10000000.0,10038666,0.0,10000433,10000000.0,10000433,0.0
0,108519265,145,6,107854873,226785,9865387.727,62363.77778,32500000.0,78300.95284,0.202729,58.855909,6,107854873,5167584.048,23500000.0,108519265,109000000.0,108519265,0.0,107854873,108000000.0,107854873,0.0
0,14993324,5672,15729,24934,24302,19988.94933,19995.48331,3121.313172,2750.46361,100.111223,11112.34574,23,23653,9995.549333,7118.572916,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14966515,2,21,359114,320153,21972.29602,55637.32714,58561.87882,67971.30664,63.475031,236925.029,2,320126,15770.82719,42278.37359,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,265083,228,211,264855,131825,132541.5,66018.0,187119.5462,93065.15189,22.63442,9596.994149,20,132799,53016.6,72387.33065,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14834036,1,91,8146343,7903485,988935.7333,1141043.615,2097114.081,2124442.097,2.022376,189.968529,1,7903485,511518.4828,1503769.721,2518757,5316122.5,8113488,3956072.229,2319129,5111307.0,7903485,3948735.996
0,14994305,92,5473,198767,25378,19998.6235,19992.26133,8355.848045,3314.23283,100.104673,11111.61871,6,23979,9996.203333,6919.225688,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14998491,165,2,36759,41437,18390.68957,17063.12969,5234.3026,5880.689014,113.078042,15474.42339,2,21306,8848.667257,5121.424262,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14951753,4,29,2365539,2312274,91169.22561,88997.14881,403653.8104,390437.9155,22.338518,5282.791924,4,2311929,44900.15916,280442.4879,1695706,1867988.375,2372463,229940.7241,1636447,1817007.375,2311929,224731.0657
0,51403,53,19,28120,28060,6425.375,1923.6,11833.3527,7230.682909,486.352937,351555.3567,15,28060,2141.791667,7174.338415,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14996618,46,38,86596,484037,30353.8583,305110.0,13304.39501,166052.8548,36.341527,7971.930738,38,86596,27567.3125,14874.28049,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,145701,-1,-1,-1,-1,0.0,0.0,0.0,0.0,13.726742,713.790571,145701,145701,145701.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14999559,36,334,41193,25479,19107.71847,19104.16837,3591.590294,4049.82411,104.736413,12360.89674,36,19965,9553.859236,2692.547874,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14613887,3,22,5190185,4881565,117980.8512,149121.2959,506039.9697,515041.6766,15.122602,3873.918007,3,4881565,66426.75909,347416.6823,8280106,8280106.0,8280106,0.0,4881565,4881565.0,4881565,0.0
1,14998966,27,8,36214,41196,17624.68625,17374.219,5552.317139,6062.491688,114.407887,15546.67168,8,22109,8745.75277,5262.649615,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,9361230,20,5,6312233,6505616,199175.1064,116912.5385,919602.2193,742770.7669,13.566593,6707.8792,5,6312233,74295.47619,565955.7802,8925914,8925914.0,8925914,0.0,6312233,6312233.0,6312233,0.0
1,14999037,245,6761,24996,22987,19942.67021,19944.29255,1811.500601,1374.233482,100.406446,12551.8725,7,20867,9966.137542,7300.871371,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14985843,267,2,37861,44236,19138.22095,19104.98214,4556.176705,3644.585755,104.698815,12197.24509,2,34133,9557.297832,5359.540167,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14443436,959364,942370,961318,980166,960245.7333,960319.4667,547.898709,7224.202421,2.215539,310.175501,38442,922715,465917.2903,445823.2746,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14998877,16,30,24710,41628,17644.08353,17379.58285,5294.328481,5911.773135,114.341894,15239.54093,12,22927,8750.803384,7321.210969,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10105342,13,15,5656318,5616250,252003.475,229087.5909,1018480.934,967198.0235,8.51035,2475.918183,1,5590724,118886.3765,697353.9428,3335943,5000635.5,6665328,2354230.711,3225861,4408292.5,5590724,1672210.664
0,96514,160,1,25398,25964,13776.14286,10695.71429,11866.87885,13310.50662,165.779058,47827.25822,1,25286,6434.266667,10477.59206,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,438822,10,19,213218,7976,3299.413534,915.493927,18419.0268,1363.627033,870.512417,782064.2538,6,212640,1151.76378,10926.93161,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,9275595,3,58,8570150,8569852,713436.5385,927559.5,2361820.667,2686321.378,2.695245,1275.82112,3,8569852,386483.125,1744021.315,8926541,8926541.0,8926541,0.0,8569852,8569852.0,8569852,0.0
1,632124,11,25,396609,206872,57465.81818,33094.58333,128511.0897,76946.1975,39.549202,33007.7643,11,208031,26338.5,67679.24243,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14835765,5,599,2613251,3052993,271677.6981,503356.6897,506141.9249,686166.2854,5.661993,2160.050392,5,2613251,178744.1566,368125.274,2851701,4799639.333,5967301,1698047.29,1344114,1790813.333,2613251,713135.0872
1,219230,219230,-1,219230,-1,219230.0,0.0,0.0,0.0,13.684259,12867.76445,435,218795,109615.0,154403.8367,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14996410,28,338,93757,180957,17580.78546,51982.25347,6763.652052,33314.07517,76.218242,10745.03831,28,54463,13131.70753,7300.408746,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,323733,323733,-1,323733,-1,323733.0,0.0,0.0,0.0,9.266896,540.568926,40569,283164,161866.5,171540.5696,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10077838,10038706,10039116,10038706,10039116,10000000.0,10000000.0,0.0,0.0,0.396911,21.433169,38722,9999984,3359279.333,5751018.944,10038706,10000000.0,10038706,0.0,9999984,9999984.0,9999984,0.0
1,6539908,6539908,-1,6539908,-1,6539908.0,0.0,0.0,0.0,0.305815,15.902364,6539908,6539908,6539908.0,0.0,6539908,6539908.0,6539908,0.0,6539908,6539908.0,6539908,0.0
0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14876200,4,12,382100,782069,478.056816,244.501192,8716.242872,7226.31739,6181.887848,6073852.866,1,382100,161.764642,5073.574916,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14427492,960703,960898,966005,966099,961798.2,961788.0667,1342.238413,1383.596141,2.217988,248.414624,490,965468,465402.9677,487939.4854,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14421484,959135,959012,963185,963987,961394.9333,961388.6,1008.406095,1273.194649,2.218912,248.518114,548,962514,465209.1613,487638.2035,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14765329,32,63,2779166,3009832,1230441.833,2336861.833,1223463.007,1209169.907,1.354525,628.228467,11,2779166,777122.5789,1134282.887,2008565,2755082.4,3001196,427774.2494,1780087,2570013.6,2779166,441662.3183
0,14999219,324,5,37164,33621,19128.1175,19180.58696,4595.565136,3518.250267,104.472106,12103.16351,5,33621,9578.045338,5007.398299,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14430703,960242,959024,964529,965010,961988.6667,961969.9333,1140.372318,1469.946062,2.217494,248.359349,510,964005,465506.5484,487923.6612,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14425638,960135,958905,963114,963964,961622.1333,961661.2,855.113557,1301.265796,2.218273,248.446551,524,962104,465343.1613,487703.3004,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,965,142,791,367,791,254.5,791.0,159.095883,0.0,5181.34715,276683.9378,142,456,241.25,144.704008,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,2444976,18,28465,194234,356052,126572.7895,244482.3,79366.86702,138591.1338,12.679061,1242.138982,18,190339,81499.2,78584.84155,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14997849,13,13,9903644,9903788,441113.2059,383902.2821,1810155.046,1693560.596,5.000717,1432.272054,6,9878264,202673.6351,1232865.129,4100578,7050569.5,10000561,4171917.988,3996910,6937587.0,9878264,4158745.296
1,10084475,10045345,10043458,10045345,10043458,10000000.0,10000000.0,0.0,0.0,0.396649,21.419062,39130,10004328,3361491.667,5752865.095,10045345,10000000.0,10045345,0.0,10004328,10000000.0,10004328,0.0
0,13993189,80165,34451,11379162,11381215,2303995.5,2304052.333,4468209.965,4473802.789,1.000487,81.825522,61,11210287,1076399.154,3061191.417,1572807,6475984.5,11379162,6934140.119,1232522,6221404.5,11210287,7055345.293
0,12580474,3,3,3112870,3073419,61954.24257,56549.77928,326268.4093,306701.0316,33.861999,11396.23197,1,3047945,29601.11529,221437.851,1117782,4149604.333,6394038,2724831.193,1080458,2382551.667,3047945,1127737.452
0,14976968,40,8,4882399,4857089,282077.5283,160771.4409,944435.1941,720388.3245,9.88184,1677.308785,8,4857089,101884.1361,573765.506,4122708,4974820.667,5777241,828385.0904,3107612,3952786.667,4857089,876235.9865
0,14988012,15493,2900,24506,53877,19998.46328,20005.06008,2787.729011,4404.40174,100.079984,11108.87822,29,24099,9998.673783,5674.328862,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,2918904,1265,25,822380,676624,252544.3636,173427.5,260762.8168,170843.6577,9.935236,1423.136903,17,676624,104246.5714,151841.0351,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,12490988,732,55418,9390192,9466966,2069057.0,2081831.333,3758252.681,3776746.749,1.120808,146.66574,36,9390192,960845.2308,2643755.024,3024022,6235853.5,9447685,4542215.667,2771906,6081049.0,9390192,4679834.91
0,12331592,72,4,6170209,6106783,222814.2909,123315.92,876407.1426,648838.6745,12.731527,2055.857832,4,6106783,79048.66667,520066.9317,1403258,3802895.667,8244022,3850294.795,1352241,3038164.0,6106783,2661823.356
0,14999529,14,11,42974,179144,17563.85129,50991.70307,6269.240816,32205.45156,76.602405,10818.47303,11,40736,13065.79181,7420.984324,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14934195,-1,14897556,-1,14897556,0.0,14900000.0,0.0,0.0,0.200881,10.445826,36639,14897556,7467097.5,10500000.0,14934195,14900000.0,14934195,0.0,14897556,14900000.0,14897556,0.0
1,5090916,142296,482360,1023293,1224849,723658.4,848486.0,378546.8512,289644.6649,2.553568,253.981798,51144,729479,424243.0,182549.7473,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14995206,5677,15713,24755,24630,19990.41333,19999.498,3064.181194,2747.699986,100.098658,11110.95106,21,23844,9996.804,6439.893412,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10077901,10039114,10038745,10039114,10038745,10000000.0,10000000.0,0.0,0.0,0.396908,21.433035,38787,9999958,3359300.333,5750978.24,10039114,10000000.0,10039114,0.0,9999958,9999958.0,9999958,0.0
0,12819047,2812262,2802127,7203811,7204214,5008036.5,5003170.5,3105294.078,3112745.569,0.468054,20.90639,444,7203367,2563809.4,2948882.718,2802127,4273015.667,7204214,2538497.731,2802127,4272585.333,7203367,2538136.435
0,14657491,33,9,3869861,3945915,285914.9412,161071.3297,863591.9586,660028.8802,9.824328,1768.924845,8,3869861,102499.9371,524805.5174,2367593,3480181.0,3920682,745564.6982,1649094,3047975.5,3869861,991024.9748
1,13634039,8,30,2403527,2354995,86205.55862,92748.56463,397250.8557,393868.6841,21.563676,4992.871151,7,2354677,46532.55631,282278.2366,1134215,1945711.0,2415838,405609.8478,1134215,1806447.286,2354677,369398.833
1,14985266,57,120,29620,24713,19874.35809,19866.7626,2207.195275,1737.857985,100.765645,11579.17384,2,20860,9930.593771,7315.60002,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,9984886,27,26,9672313,9738502,708471.0714,998488.6,2580147.939,3071182.854,2.603936,436.860271,26,9672313,399395.44,1931970.864,9944235,9944235.0,9944235,0.0,9672313,9672313.0,9672313,0.0
1,14441949,959315,951206,961872,967768,960226.0667,960095.6667,617.67409,3282.086122,2.215767,310.207438,38384,922633,465869.3226,447545.8993,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14443222,959372,959378,961821,961698,960286.9333,960274.0,702.505513,648.653716,2.215572,310.180097,38680,923018,465910.3871,448269.8924,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14231181,2,3,9073547,9073764,394609.1667,289848.0816,1552323.788,1336968.563,6.113337,1473.595199,2,9048546,165478.8488,1011055.837,1305075,4635758.333,10054313,4733571.212,1120964,4192175.667,9048546,4254613.107
0,14998898,126,2,39633,34171,19148.92976,19106.71338,5188.742187,3663.110705,104.674357,12270.36813,1,34171,9559.527087,5757.350852,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,1327990,1067,5,567602,378425,128073.4,45742.67857,173523.9024,78867.07285,30.120709,3579.093216,5,378425,34051.02564,69256.98152,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14941848,211209,14730706,14730639,14730706,7470924.0,14700000.0,10300000.0,0.0,0.334631,111.231221,18,14519515,3735462.0,7190057.612,14730639,14700000.0,14730639,0.0,14519515,14500000.0,14519515,0.0
0,12496692,1,3,9625223,9625182,389737.8438,290032.6279,1713485.598,1481921.79,6.161631,1625.15008,1,9600058,164430.1579,1114797.234,2135883,6046123.5,9956364,5529915.147,1731805,5665931.5,9600058,5563695.052
0,12592605,6,15,4766019,4766060,163540.3247,228491.9818,703916.3681,826298.2406,10.641166,1873.956977,6,4740487,94681.2406,536105.6334,1247965,3090959.75,5285352,1717927.336,1023876,2814969.5,4740487,1568783.694
0,77199,3,10,3583,1184,37.276195,79.371755,134.258578,133.90236,39326.93429,38300000.0,0,1184,25.436244,64.580435,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,52701,-1,-1,-1,-1,0.0,0.0,0.0,0.0,37.949944,2922.14569,52701,52701,52701.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14990505,249,111,36642,27567,19109.16199,19109.57908,4388.924833,3569.830471,104.732963,12100.65972,65,22818,9554.17782,4937.196227,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,13106392,120,2,4919345,4920085,238296.0364,182030.8889,802489.7088,706931.4246,9.842526,2761.324398,2,4919003,102393.6875,536031.7373,2001238,4333779.667,5989956,2078598.174,1837391,3214118.0,4919003,1566795.738
1,7234510,439,26,3554561,3322897,436421.0,328841.3636,947096.2827,768960.4204,5.529054,256.824581,18,3138335,185500.2564,556376.6662,1883517,2792695.0,3701873,1285771.858,1670323,2404329.0,3138335,1038041.24
1,10078395,10039283,10038589,10039283,10038589,10000000.0,10000000.0,0.0,0.0,0.396889,21.431984,39112,9999477,3359465.0,5750419.084,10039283,10000000.0,10039283,0.0,9999477,9999477.0,9999477,0.0
0,14997081,5699,15705,25774,24679,19986.63067,19996.05067,3027.95923,2733.682658,100.152823,11116.96336,2,22950,9991.393071,5319.136438,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14426094,959711,958982,965862,965973,961629.9333,961607.8,1553.452421,1880.046303,2.218203,248.438697,404,965458,465357.871,487696.4308,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,11878561,159773,160546,3687861,3521252,2331220.4,2375712.2,1381976.802,1364931.959,1.010223,81.407167,49999,3465678,1079869.182,1421278.298,2044629,2926534.5,3637089,772802.6194,1994205,2805930.5,3465678,696022.6139
0,14996400,72,1,6831536,6780616,357042.5476,282943.4906,1147867.139,1026160.094,6.468219,2131.978341,1,6780616,156212.5,769784.4936,3112694,4999911.5,6887129,2668928.584,3061921,4921268.5,6780616,2629514.452
0,13207785,58,1278,10023625,10009418,366146.0833,628464.3333,1657477.567,2152133.748,4.467062,304.820225,27,10008452,227720.431,1308960.606,11431275,11400000.0,11431275,0.0,10008452,10000000.0,10008452,0.0
0,125683667,191,191,124794492,680484,10500000.0,84349.2,36000000.0,210786.7058,0.190956,65.012425,32,124794492,5464507.261,26000000.0,125683667,126000000.0,125683667,0.0,124794492,125000000.0,124794492,0.0
1,158434,-1,-1,-1,-1,0.0,0.0,0.0,0.0,12.623553,631.177651,158434,158434,158434.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10077170,10038771,10038837,10038771,10038837,10000000.0,10000000.0,0.0,0.0,0.396937,21.434589,38333,10000438,3359056.667,5751604.951,10038771,10000000.0,10038771,0.0,10000438,10000000.0,10000438,0.0
1,14308241,18295,18269,1966335,1743955,504814.0357,529934.8519,721707.6286,681955.6965,3.983718,379.501575,18,1743955,255504.3036,531426.6681,1914325,2006206.714,2092588,58688.2119,1512167,1637044.714,1743955,101425.8037
0,14997326,156,15,285161,323200,52400.95439,19276.76864,36710.79304,37890.57029,71.012659,312379.6869,4,285128,14095.2312,24019.24231,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,5149491,349,345182,4945871,4762964,1716486.333,2554073.0,2798568.399,3123843.61,1.359358,77.871774,32,4601070,858248.5,1838320.383,4946252,4946252.0,4946252,0.0,4601070,4601070.0,4601070,0.0
0,14980212,201,1,38792,41198,18357.47549,17060.88155,5316.038454,5965.723228,113.216021,15546.70922,-1,33134,8837.883186,6092.824024,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14443890,959561,958575,961310,962440,960345.1333,960332.6,540.557301,1078.329548,2.21547,310.165752,38645,922451,465931.9355,448226.0451,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,287548,-1,-1,-1,-1,0.0,0.0,0.0,0.0,6.95536,347.768025,287548,287548,287548.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14998835,15143,5557,25089,24764,19998.44667,19991.628,2673.987708,3232.638332,100.141111,11115.66332,5,24150,9992.561626,7198.221721,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14998692,105,5934,96565,24384,20078.57028,20008.79973,5832.56756,3434.840946,99.875376,11086.16671,87,24140,10019.16633,4625.546729,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10078155,10039369,10039404,10039369,10039404,10000000.0,10000000.0,0.0,0.0,0.396898,21.432494,38751,10000618,3359385.0,5751476.49,10039369,10000000.0,10039369,0.0,10000618,10000000.0,10000618,0.0
0,14982790,7,0,664286,693185,10166.95461,2411.131316,37157.04035,20130.78268,511.920677,580138.8126,0,664286,1953.682358,16797.71085,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,367980,3,3,85053,62682,20443.33333,17953.6,30147.4954,27303.90058,95.113865,75438.88255,3,60343,10822.94118,21814.43846,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14442704,959260,958606,961329,962100,960227.7333,960243.7333,577.786907,1003.825893,2.215652,310.191222,39048,921631,465893.6774,447604.2932,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14983088,40,26,32797,42167,18316.7335,17419.21047,4819.909531,6772.311061,112.126419,14920.88947,8,23389,8923.816557,6529.140685,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10077306,10038810,10038895,10038810,10038895,10000000.0,10000000.0,0.0,0.0,0.396931,21.4343,38411,10000399,3359102.0,5751531.916,10038810,10000000.0,10038810,0.0,10000399,10000000.0,10000399,0.0
1,14806023,6,17,13868925,13933394,300039.2857,308458.8125,1979362.463,2008837.509,6.686468,2176.411586,6,13868925,151081.8673,1400264.506,13907582,13900000.0,13907582,0.0,13868925,13900000.0,13868925,0.0
1,10078835,10039759,10039898,10039759,10039898,10000000.0,10000000.0,0.0,0.0,0.396871,21.431048,38937,10000822,3359611.667,5751456.861,10039759,10000000.0,10039759,0.0,10000822,10000000.0,10000822,0.0
0,14997352,154,2,38717,42088,18322.91932,17042.00341,5247.968282,5940.421167,113.286666,15482.33315,2,22128,8832.36278,6045.882236,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,212468,58,6,111958,64515,31214.5,14389.69231,43845.8413,21565.16626,98.838413,55198.90054,6,64460,10623.4,18600.60133,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14426595,960128,959978,963533,963141,961719.5333,961713.8,998.807529,932.006951,2.218126,248.43007,491,962015,465374.0323,487742.5716,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14794299,27,18,5179970,5430347,268987.2545,231468.3175,896172.5042,875761.3342,8.111233,2987.569739,9,5179970,124321.8403,620636.709,3320456,4835448.0,6831920,1804567.011,1792378,3681165.333,5179970,1727139.181
1,10077849,10038886,10038851,10038886,10038851,10000000.0,10000000.0,0.0,0.0,0.39691,21.433145,38963,9999888,3359283.0,5750932.627,10038886,10000000.0,10038886,0.0,9999888,9999888.0,9999888,0.0
0,377746,110,1,93936,99499,37774.6,36021.625,46058.67006,48447.0211,52.94563,16452.85456,1,91028,19881.36842,37287.58861,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14999605,63,209,22554,23334,19947.32091,19946.28325,1828.97533,1404.538539,100.335976,12706.80128,63,20102,9973.141622,4672.919684,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14997141,272,3,36456,24599,19162.78389,19155.04092,4264.458618,3551.35184,104.419902,12078.30212,1,24201,9582.8377,6927.563518,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,12823806,40,6,5963181,5964255,220658.4138,130596.1735,907329.2058,697085.0842,12.320835,2363.728834,6,5938147,81680.29299,551439.0511,2660572,4246855.333,7343470,2682015.841,2526102,3686869.333,5938147,1949980.092
1,14997643,191,25,32284,41225,18222.4781,17398.65777,5107.717561,5823.952386,112.417665,14899.80792,1,22531,8900.678338,6392.46973,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14999608,251,5951,63006,25060,19999.47733,20002.83845,4840.949879,3438.62451,100.069282,11107.69028,73,24168,9999.738667,5355.371432,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14997747,143,3,37086,23985,19185.80026,19067.38041,4730.720089,3618.806053,104.615713,12152.75868,3,22477,9564.889668,6678.243293,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,9403530,16,21,8922398,8921561,1144561.25,1313732.714,3143530.576,3355966.154,1.807832,236.506929,7,8714997,587720.625,2169053.249,8922398,8922398.0,8922398,0.0,8714997,8714997.0,8714997,0.0
0,14998115,519,5957,35951,24218,20057.15395,20005.49132,4057.525334,3350.083241,99.879218,11086.59322,93,24025,10018.7809,5280.983939,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,57503,-1,-1,-1,-1,0.0,0.0,0.0,0.0,34.780794,2312.922804,57503,57503,57503.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,274205,274205,-1,274205,-1,274205.0,0.0,0.0,0.0,10.94072,3716.197735,985,273220,137102.5,192499.2146,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14943624,0,20,1383419,1381379,224652.2923,226498.9077,320709.0277,329188.2877,8.833199,2434.215422,0,1140720,114073.4656,185911.0197,3413291,3533557.5,3653824,170082.5154,1016594,1078657.0,1140720,87770.33632
0,14424397,959151,958821,963453,963902,961582.0667,961552.6667,1119.87582,1474.628339,2.218464,248.467926,458,962839,465303.129,487656.8494,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,72973560,184,2,72728477,115688,7297356.0,21218.0,23000000.0,36478.3469,0.301479,108.381721,2,72728477,3474931.429,15900000.0,72973560,73000000.0,72973560,0.0,72728477,72700000.0,72728477,0.0
0,14426509,960845,960746,962932,963313,961724.5333,961731.1333,554.933763,700.996573,2.218139,248.431551,490,961568,465371.2581,487788.2208,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14404562,959455,958102,961177,962657,960304.1333,960308.4286,538.385068,1048.253949,2.152096,301.848817,38388,922531,480152.0667,448967.0122,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14276447,109,2,6888327,6888511,1189703.917,948339.6667,2251006.308,2051421.354,2.031318,761.253833,2,6888187,509873.1071,1552984.949,3233073,4741966.333,6994007,1987550.53,3123870,4635260.0,6888187,1988700.194
0,1097,145,890,398,890,271.5,890.0,178.895221,0.0,4557.885141,243391.0665,145,554,274.25,188.341666,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14814309,20,42,1687702,1975031,462947.1563,686964.8095,519300.4015,586427.3601,3.712627,582.27488,18,1687702,274339.0556,346227.0197,3854311,7114892.0,10375473,4611157.871,1373765,1530733.5,1687702,221986.9816
1,14996310,48,20,44363,55807,17981.18705,17339.10185,7007.994741,6894.355698,113.36122,15058.03761,8,26139,8826.550912,5381.562976,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,38,38,-1,38,-1,38.0,0.0,0.0,0.0,52631.57895,2105263.158,38,38,38.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14987099,1982,5893,68110,24178,20020.51872,20008.14553,4238.559508,3376.179611,100.019357,11102.14859,51,24141,10004.73899,5279.114481,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10078509,10039003,10039645,10039003,10039645,10000000.0,10000000.0,0.0,0.0,0.396884,21.431742,38864,10000139,3359503.0,5750959.482,10039003,10000000.0,10039003,0.0,10000139,10000000.0,10000139,0.0
1,12094325,-1,3918,-1,9147556,0.0,241886.5,0.0,1291861.916,4.299537,2270.320998,621,9147556,237143.6275,1279324.919,10654557,10700000.0,10654557,0.0,9147556,9147556.0,9147556,0.0
0,486984,555,2,196834,174801,69569.14286,41956.44444,70430.14915,62863.46288,36.9622,17355.80635,2,174801,28646.11765,51005.66317,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,5653074,6,14,5489294,5489309,434851.8462,464446.9167,1518851.737,1582468.394,4.776162,862.362672,6,5489260,217425.9231,1075380.018,5489294,5489294.0,5489294,0.0,5489260,5489260.0,5489260,0.0
1,2122599,337335,336562,909632,910513,596198.0,595131.0,290024.9292,291162.7128,3.768964,243.098202,129,573199,303228.4286,172676.8067,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14619248,36,0,2689771,2690287,105934.6232,101881.5874,386031.4127,381614.2825,19.358041,3901.226657,0,2689771,51841.30497,272805.9497,2220444,4286005.667,7689596,2969957.312,1918538,2392244.333,2689771,414704.1612
1,14992516,315,114,28187,23071,19875.11936,19866.22546,1991.138612,1743.552723,100.716918,11807.49115,114,18399,9935.398277,3622.479761,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,4117775,15,62,3888633,3702961,514718.875,685624.3333,1364222.723,1479931.324,3.885594,1125.850732,15,3702961,274518.3333,949598.9538,3902536,3902536.0,3902536,0.0,3702961,3702961.0,3702961,0.0
0,14991707,15585,98,25648,67318,20000.40855,20013.85047,2770.561107,5579.191807,100.055317,11106.14022,9,23947,10001.13876,7086.117547,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14999325,42,42,34048,40016,17856.33929,17399.25436,6333.109564,5916.63976,113.538443,15063.47786,7,21767,8812.764395,3744.60248,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14995023,92,2,38440,31082,18413.43735,17105.7911,5118.420221,5884.351916,112.837439,15326.68539,2,21443,8867.547605,4917.641585,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,13427341,1017,88,1040278,709712,353350.4737,274026.4898,303267.7718,222900.1141,6.628267,597.73562,22,709712,152583.4205,183867.1373,-1,0.0,-1,0.0,-1,0.0,-1,0.0
